gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
TXNRD1	26217.08894989505	-0.19143101330600182	0.06648872880276847	0.0037051388177015364	0.009285331755161693
EZR	15272.279123385617	-0.20884125315661703	0.07274417866065384	0.003707037197806342	0.00928866217674609
COL4A4	518.0434509265455	-0.46607836246015566	0.16844502979068482	0.0037099141762696477	0.009294443256536706
PICK1	321.11518022404624	0.6026367052736749	0.22474803113631248	0.0037109514487724767	0.009295614255586095
SGTB	698.7192130436117	-0.4344551693397153	0.15553203316783992	0.0037152846354863173	0.009305039609097622
THUMPD1	1115.5897939761173	0.347314285188864	0.12241950748166942	0.0037158852617354913	0.00930511519641224
SLCO4A1	382.7455730822944	0.6016708184134761	0.22450894485640926	0.003721868672478031	0.009318667964000252
IGSF9	100.65121198141853	0.8905819647708924	0.36418191129882016	0.0037302490784452197	0.009338217152792884
RNF149	1733.9209466032275	-0.3119459964212769	0.10981916442774249	0.0037396233802649537	0.009358811994305298
AP4M1	315.3364384378045	0.5548197431811662	0.2047914074077286	0.0037394370325426764	0.009358811994305298
ZNF639	2871.732236931983	-0.27598315651949	0.09662294069738966	0.0037439468696672355	0.009368194713608214
PLCB1	116.85008128431792	-0.8698823173424821	0.3530240639152065	0.003746641358140049	0.009373499054291485
PRICKLE2	35.13560709393199	-1.387556989193559	0.6688441690941653	0.0037509975572668744	0.009381519802842265
OSTF1	1329.6039382735548	-0.3261002486840593	0.11515655902503283	0.0037506898967478055	0.009381519802842265
ACO1	2448.683144972694	-0.2627078036524695	0.09361807464037271	0.003753423936817506	0.0093861492039502
LINC01004	390.22603629604407	0.4824395316221809	0.1750151494030873	0.0037558717994396846	0.009390830900131843
RPS6KA4	520.1859830555762	0.5073271385972782	0.18721880170240462	0.0037603237680957874	0.00940052127282429
GNPDA1	2725.998438388666	0.24282829834152167	0.084752211547839	0.0037633880628032473	0.009406740128784334
LPP-AS2	145.23863133982726	0.7341463978688285	0.28531530257298593	0.0037688301609459752	0.009418899584089284
LOC100128885	190.7695939345477	-0.6507475832073103	0.24748282394724927	0.0037702914405948183	0.009421108146290238
TPTE	674.9172656749752	0.4324228276447177	0.15535422786550313	0.003801127441470671	0.009496705594313001
PARP3	512.9797334429553	0.4971886342366441	0.18155898071753365	0.003801947332123104	0.009497176388243815
ARRB2	937.9070792816245	0.35250219177143327	0.12465952826633488	0.0038024803207221897	0.009497176388243815
SH3BP5	97.81624800504297	0.8165216218896825	0.32618461612805644	0.0038043948183218044	0.009500503410359044
TMEM150C	43.45489021016931	1.3617523318115927	0.647934142887212	0.0038140076778235524	0.009523051161894655
C1QTNF2	17.2389244346819	1.986120935172133	1.0991708852949968	0.003820543159050456	0.009537909398596731
ZNF43	1075.4775683762991	-0.3723050678364094	0.1325252649172018	0.003826065106746209	0.009550233209065671
ZNRD1ASP	196.19922278273563	0.6272603173386794	0.2367951400990989	0.003826852353665961	0.009550736779834632
PCDHA2	54.598337108455276	1.2387232012787897	0.566924058420643	0.0038329849045461743	0.009564578516591279
DAW1	5.8550914708808035	-0.8417841082007628	2.2422008733177687	0.0038350849252855833	0.00956835504760759
CEP126	154.6152362271306	-0.7543324281667506	0.2965989596950664	0.0038409016421202253	0.009581401985971115
OPRL1	20.546278854029012	1.6361577693176357	0.8585410940294524	0.00384275386902802	0.009584556744890683
WDR45	481.9796120841514	0.4985012345793296	0.1820813245761331	0.0038466269068000653	0.009592750054077765
SF3B3	7420.562206172162	-0.20071139317901934	0.07044067727656761	0.003849823920731707	0.00959925524227692
TOMM34	2990.6400239845916	-0.2324621409979449	0.08103487433359191	0.0038516869007205997	0.009602432634044691
CCDC90B	1648.093840219155	-0.2966494553239598	0.10465405819575072	0.0038578959814339884	0.00961644242804878
KCTD18	669.0193423314869	0.3855187170391777	0.13736106190573333	0.003863654975556638	0.00962932619729257
TRABD2A	207.3903305985429	0.6130406360973748	0.23062283729981647	0.0038726663325794326	0.009650310604496747
TMEM101	617.0995523615776	0.43348888531185914	0.15622111306535308	0.003879513076951322	0.00966589541946387
TRIM56	2474.406558273611	0.2734764481698938	0.0960858291205411	0.0038890054228568572	0.009686586724330593
SCN8A	957.6061203912088	-0.34479572880447584	0.12245188950509094	0.003888586433459035	0.009686586724330593
ACP7	101.43612377057035	-0.9024612884776618	0.37463301763633544	0.003896046198716909	0.009702642075338965
NSD2	15705.96403568132	-0.19833634967213126	0.06966943631331099	0.003898358872847094	0.009706919544173683
PPP1R14B-AS1	136.55114740939624	0.7960570707116736	0.31732267761303345	0.003914178139298034	0.009744822009803042
TPT1	83577.86743359806	0.2034429701273526	0.0710560051763187	0.003922423722025461	0.009763860179105648
ZSCAN16-AS1	100.87919791392596	0.8662181754452951	0.35359059160337575	0.003938203762130539	0.009801644761652937
BCORL1	637.1423737052111	0.41092082956876175	0.147731052572708	0.003941556245321291	0.009808492063109214
GRIPAP1	738.1400143911948	0.3914659426628752	0.13991556946291753	0.003944963314321123	0.009815473090788005
INPP4A	1181.6720031871141	0.325426211599191	0.11531958055570811	0.003959164324991612	0.009849304326561411
SLC25A24	3965.859901970705	-0.2712966870721753	0.09574321344294061	0.003976547697004173	0.009888025309989645
ITPR1	300.42926488429447	0.539358106122414	0.19964406608593177	0.003976526709022307	0.009888025309989645
MED14	1982.0657247561555	-0.2795680743627479	0.09874098502911381	0.003975831252094053	0.009888025309989645
PRR7-AS1	80.9880109012514	0.9033443426200487	0.37375025192162464	0.003979587001981621	0.009894074558196037
HOXD-AS2	17.58889629781383	-1.9820281526850323	1.0953298239281144	0.003982373901049179	0.009899494525131699
RPS25	24020.734000067296	-0.21121243315534716	0.07405314706585005	0.00398647343991503	0.00990817533931037
SDHAF4	475.66642103524316	-0.46055583862929694	0.1679229376305315	0.004010088822903847	0.009963833797289802
TRNE	3012.914519001853	0.3344533909913002	0.11904772475703579	0.004009925494786761	0.009963833797289802
COX7C	6403.131407039347	0.20808170624566025	0.07259244389914375	0.004012215675702279	0.009967600076462928
TSEN54	424.71083529215844	0.46360277182235127	0.16881457972687747	0.00401443000812246	0.00997158250228317
PDCD2L	758.1824235476624	-0.3856638889694415	0.13853939991093014	0.00401524153718347	0.009972079773833246
ZNF285	185.06345085705374	-0.6554602773901022	0.25122283397142897	0.004016108370677337	0.009972714224766133
C15orf40	411.07208822019146	-0.46522321851938964	0.16972128691886762	0.004041462165247743	0.010034144724432446
SNHG32	3712.6628199553534	-0.23698457685973282	0.08327803613854443	0.004046832583698615	0.010045949338805631
LINC02474	411.3547176046341	0.46494603420204017	0.16925275701374573	0.004050141456161307	0.010052633510788684
C2orf81	33.57691584154494	1.3413102167968476	0.6519869539322535	0.004060735205653451	0.010077394290981149
RALB	1786.0829192244842	-0.28218474747992134	0.09983186843242615	0.0040678820302364384	0.010093594718165013
ZBTB1	1328.8687606028757	0.3476908704385289	0.12409103413005436	0.00408561661187167	0.010136057516783373
SLC2A4	13.181420749682362	2.3041085145635853	1.361479989175974	0.0040895040698736085	0.01014415912222906
FABP6	8.572413765876014	-3.0172219100149937	1.692282678198075	0.004100472288820718	0.010169819670859595
CPEB2	532.7898342477552	-0.4391549502434671	0.1596610456807469	0.004105560618186028	0.010180891578572588
HLA-F	48.48400119138433	1.1381329518231527	0.5161458751218322	0.004122382587224229	0.010221052555525403
ORC4	2694.6198962392764	-0.2613850846381184	0.09246305282775479	0.004124362279858753	0.010224406916269904
PROB1	93.11551848130817	0.8355020939754871	0.3402613069810923	0.004128787752703386	0.010233822492341229
GCNA	56.265892642226525	-1.0970911720871976	0.49225667847691956	0.004152120900289061	0.010290093607644357
RARG	459.6714391129077	-0.482381370568547	0.1774053845691589	0.004159795345764667	0.010307546966445882
VIM-AS1	62.1272456250173	1.026903024906204	0.4480094915823322	0.004166921925926029	0.01032363767553241
SLC30A5	1586.440692947691	-0.2982231787822425	0.106064647273851	0.004169752731089538	0.010329082239868267
POLR3F	613.0933948505931	-0.40538382781806437	0.14674765717815857	0.0041762224119626925	0.010343537805031194
TDRD5	5.551203190424301	-0.6051753346794772	1.158637313058424	0.004179867950852603	0.010350995295932542
NBDY	531.3802561060542	-0.4465252962327115	0.16262400517961073	0.004180925776889227	0.010352043301854442
GCLC	1227.6419900969652	-0.3163823930021379	0.11312095644956494	0.00419075508201874	0.010374806024873225
RPA2	2882.1867635699896	-0.23342428614811503	0.08244893884938731	0.004195933952303066	0.010386050778447287
BBS9	373.96714952316097	0.5137792616449661	0.19043227627902673	0.004200447881170092	0.010395646463002055
TOMM6	2298.875625220949	0.2661277879609369	0.09441208741106662	0.004206364697101054	0.010407131948902228
PTPMT1	1740.4106820187487	-0.26641778963980023	0.09442495731966266	0.0042063495917205726	0.010407131948902228
COG8	294.000771228634	0.5711857407407144	0.21511521933037697	0.004208611362914934	0.010411111397007646
NOC3L	1737.2125844820139	-0.32310564541276743	0.11532332785248106	0.004213124964745078	0.010420696652755376
KCNE3	6.323589759538694	-0.6284850167722194	1.2176484362623705	0.004215916443003146	0.010426020166505052
ALKBH4	148.4066250037828	0.751243494453656	0.29806604256661867	0.004225933672854877	0.01044920874209622
CDK8	1527.655715940982	-0.2865309988380156	0.10185265516326876	0.004236616107252073	0.010474034850181238
ZNF605	1073.7916870597853	-0.35344141340666413	0.12650106700061037	0.004241464639251967	0.01048443267093167
LUCAT1	58.0087802239001	1.153681571150845	0.5281457850332091	0.004261576845086904	0.01053255174197842
RXRB	1271.175181838415	0.3499808992367264	0.1256165874074031	0.004264966477528988	0.010539332401371436
CDC42EP4	953.8125065293567	-0.39064712005616997	0.1414711589793072	0.004279485652442227	0.010573609506609757
NUSAP1	5898.07325097204	-0.23329344398671392	0.08251201394462243	0.0042842746834171426	0.010583838957428506
MARK2	1574.8835287122092	0.33884153778263043	0.12120958938707146	0.004285268561395405	0.010584691213428504
TRIM35	211.05947542952762	0.6075061044497388	0.23140589769502587	0.004293268813911787	0.010602846463668294
APC2	48.59837158363628	1.1234265422696867	0.5110788874668428	0.00430805073610454	0.010637741993239065
SMURF2	8646.893595498464	-0.2036048070205033	0.07193458204426631	0.004322109672457871	0.010670841982311607
ZNF25	277.63495930651345	-0.5650194184999379	0.21285694926587997	0.004323644569350794	0.010673016073736401
PSMD14	11295.18009088136	-0.2090154561115543	0.0745207830953441	0.004331666465632869	0.010691200391496953
MTARC1	662.0051365907013	-0.39509023583531544	0.1433484143865445	0.004334204922572887	0.010695847306657933
GBA2	1104.925854597357	0.37873761128311867	0.1368205744970008	0.0043377115271810126	0.010702135798699936
ZMYND8	4402.775880183234	-0.21248126487966892	0.07515363352672903	0.004338065344593182	0.010702135798699936
RBMS3	851.1358985848543	-0.3882055239543672	0.14052168239407747	0.004340826649095715	0.010707328640563936
AK9	249.89134492648074	0.5797837295871656	0.21951160551203006	0.004348032968477331	0.010723482579649566
RALGPS1	429.80542827272876	0.4781042831636808	0.17657326341779783	0.004369421848609142	0.010774604564552129
INPP5F	839.5407187373627	0.3725775188378148	0.13461930545552514	0.0043740201361670865	0.01078431324987266
STYK1	211.61505427623476	-0.6047377149308358	0.23093415584761273	0.00437531826079407	0.010785883552980637
CDC42EP1	480.5385738116641	1.119324532133312	0.5143594379085127	0.004376227375246514	0.010786494551982644
DNAJC28	79.05949460640836	0.9179425295343883	0.38847176914841786	0.004381871938862694	0.010798775504869055
ZNF438	170.65560935302537	-0.6704690781307611	0.26105463418506775	0.0043875690398880104	0.01081118220221348
EIPR1	1129.6303909753817	0.333518265123557	0.11986420111836071	0.00440163983150827	0.010844215213949992
KDELR1	3739.2014142665093	-0.26305529835623254	0.09372220290462908	0.004404809755659277	0.010850386096997
SMIM26	982.6729167291377	-0.33219576305903387	0.11939345843151085	0.004406234266500195	0.01085225628191925
MELK	3829.167344569381	-0.2635685253253595	0.09389005088491544	0.004407588622829497	0.0108539531424509
ENPP3	21.835674565989198	-1.9455042948011931	1.0530498875144334	0.004408922146389069	0.010855384783885438
TATDN1	3398.158969550339	-0.2577614507560172	0.09194943564264384	0.00440950095500398	0.010855384783885438
HSPG2	1881.048301575236	1.02192325089304	0.4478978630046723	0.00441632717882066	0.010870549108332973
ITPRIPL2	2927.0603980024866	0.26790611272987797	0.09521677975464665	0.004435533560778541	0.010916177345114597
ARHGEF4	64.11623539317146	1.1201102509461722	0.5133579477298504	0.004439093608780776	0.010923290835183588
IFT172	1494.8244902265465	0.30017579323642885	0.10769045614833218	0.004442286158876318	0.010929498012607917
CNTNAP1	258.9792136857938	-0.5609810303825978	0.21248028692331442	0.004461797089152949	0.01097584589326842
SH3RF3-AS1	6.585135007731776	3.0614939598573865	2.064532238407486	0.004465846531242526	0.010984150877205683
RFC1	7745.584445225174	0.22178124242045563	0.07883057588197992	0.004472945559441504	0.010999952957275714
LHFPL6	330.1329903518	0.5049626482488011	0.18822231917615898	0.004477031696473426	0.011008342030882504
NCOA1	1393.144014280037	-0.3257246614134337	0.11715910549443428	0.004495144680643469	0.011047883084323681
RPS16	10782.64544519613	0.2875045773767977	0.10282589289873185	0.0044946712364390415	0.011047883084323681
ABHD12	1009.7109416204734	-0.3321186929602205	0.11971220103696804	0.00449458802386952	0.011047883084323681
GUCY1A2	322.8649010438951	-0.5840691298571177	0.222255980297704	0.004496943084893701	0.011050638083878586
CCDC34	410.38766827721287	0.47168243455897585	0.1743024850523703	0.004497665440707156	0.011050748406208033
MON2	2237.4124554243685	-0.2725921470767987	0.09750558807026531	0.004502604673411541	0.011061217986850762
CCDC77	912.1005058239786	-0.38577414390427095	0.1405870450166998	0.004507047439893361	0.011070464966050367
BIRC2	2785.5835773819063	-0.27376098480273037	0.09801911431942917	0.0045100663564352945	0.011076212346608329
ZNF443	364.5970717017158	0.5240284228915242	0.19626302903119683	0.004511500730073538	0.011078067124636392
ZEB1-AS1	148.5559455387706	-0.7231192869334572	0.2877724035070104	0.004521187982613089	0.011100183379347487
MTSS1	419.7635617000256	-0.4694125638909125	0.1739704989036579	0.004529408519104614	0.011118692515219632
ANO8	340.8572704417404	0.5733868341922159	0.2178987188502942	0.0045357453294917836	0.011132572647407458
LOC257396	151.45203872618237	0.6878427476530714	0.27002906067516547	0.004539241068898954	0.011139476503066006
SHB	735.245094939332	0.413969053845543	0.1515407381384656	0.004539946488123352	0.011139531756057178
C2orf72	7.00595596644388	3.146092553452574	1.9950466695198816	0.004548046237299007	0.011157727511328229
EMC1	5495.363817398823	-0.20258745109351925	0.0720374212855995	0.004554577467169293	0.011172070322476016
GNL3L	1368.5961535481022	0.2891857265908181	0.1038789573633408	0.004557753076067758	0.011178178947048154
RAC1	5875.589230784163	-0.23837806431047023	0.08507660543801217	0.004561170051884126	0.01118487761370022
REN	13.619272045323878	-1.819682187203618	1.0713560829077118	0.004573623913166001	0.011212045877902586
MAP3K10	55.71595826119964	1.0895999227317692	0.4956126272158616	0.004573020511254406	0.011212045877902586
CXCL2	16.94594674869971	-2.073473557624578	1.3208867398320594	0.004576763378828071	0.011218056233725543
PGF	135.9034429970085	0.8825832696946999	0.3716927461562574	0.004582467000533743	0.011230348815009977
MBD1	1521.0216437999484	0.28691618146442066	0.10291340099963066	0.004586137287024982	0.011237655314098167
PHF6	5619.994756048811	-0.2501511870234535	0.0894395371693906	0.004595744339252365	0.011259504605269538
CDH11	91.59284062260973	0.904140652546877	0.3833723086293189	0.0045988957161738975	0.011265533401746299
VPS4A	1488.9367587731945	0.294840597961074	0.1058168825179652	0.004601052080385759	0.011269123353641518
ANKEF1	619.7506058882794	-0.4166191635885911	0.15284959828976444	0.0046074819903531	0.011283177634985703
LDLRAD4	52.00036926585179	1.1927819396802548	0.5608011295381137	0.004615117878492214	0.011300180551480786
LRRC59	7616.788938572729	0.20784762189159045	0.07394482426823817	0.004618811322857242	0.011307526684443545
C1orf122	521.5176370525545	0.5181184571111935	0.19481957091206797	0.004621304548950601	0.011311932743469717
SCOC	2353.574099161934	-0.3005835541421813	0.10797118029929494	0.004641783447030905	0.011360355827152007
TMEM245	7595.340937822896	-0.20890544742894743	0.07438392402145133	0.004644790825739228	0.011366010793498093
ELAC2	1859.0675797359847	0.2826079808431491	0.10124912404800337	0.0046544769976071135	0.01138800491749921
EMP3	92.71165665298427	-0.8428643973592296	0.3527034435973072	0.00465778404143874	0.011394387115169276
ZNHIT2	35.50814076248762	1.3672747722927432	0.6949974244840057	0.004670028470326904	0.01142262774148635
C20orf194	935.0376578824798	-0.338395294607366	0.12237555614906434	0.004671760547358837	0.011425151131711747
RFXAP	483.7240493783199	0.44096110895148777	0.16259699957339915	0.004680114341936295	0.011443865259431097
PPM1L	237.52500741292954	-0.583132556200756	0.2234839754566541	0.004691897180091221	0.011469759451263693
LINC01671	13.035090512521705	2.052729674290679	1.2547960989423772	0.004692110398374364	0.011469759451263693
HEATR4	24.949214047916463	-1.6120019444036087	0.8572280961588882	0.004712624244842645	0.01151817900537507
TM9SF4	4674.750997725059	0.22744551471893845	0.08127612412842815	0.004718185133961479	0.011530042832236652
WDR90	96.2923474440404	1.0256086950257624	0.45834395363000757	0.00472020340435192	0.011533247143767005
LCMT2	500.3346277998207	-0.44208798421457535	0.1634045398662614	0.0047212149725234746	0.011533991108552182
ZNF273	468.8375115112849	-0.4903662299270184	0.18359852651736816	0.004725968971304889	0.011543876289296996
CNTN4	880.2880953227283	0.3809883554444439	0.14012347759875457	0.004728707454905179	0.011547107186289414
PDCD11	3751.04069055305	0.21995723447949508	0.07810534737425552	0.004728520536947728	0.011547107186289414
PARPBP	697.7213247677831	-0.4096855289457577	0.15068787894944044	0.004737636180150766	0.01156717877123474
LOC729737	166.79715515077393	0.6956851437638698	0.27611066941814283	0.004741958753468974	0.01157599987826787
BARD1	784.507114989345	-0.36858019405054654	0.13446930280669425	0.004745839871023791	0.011583740831384122
NOL8	2145.224197453418	-0.2546070900789797	0.09140624290011172	0.004753390910678085	0.011600435747304147
OAZ1	5301.307530148367	0.33249644088925834	0.12050488224347712	0.004756488055723233	0.011606257765887416
SPA17	206.98162386940038	-0.6662945372806659	0.262160577586351	0.0047649538090415965	0.01162517596965099
PPP2R5B	333.3772584055381	0.5009704406862975	0.1882109760289237	0.004770326525393131	0.011636543484703568
WNT5A	756.5794113856765	-0.5996410872755772	0.2304677089024438	0.004774479436404583	0.011644932500991561
ZNF431	1253.550400945379	-0.30807435138350037	0.11179999659905716	0.004776332523075137	0.011647710586993817
PRICKLE4	80.44550079243041	1.024230240971165	0.45923825053823664	0.004796437692076005	0.011694991275507292
GNA12	1133.0513951874946	0.35299757125439313	0.12855618066509178	0.00480399561744219	0.01171166888532611
CYB561D2	155.30112679920458	0.7046369870399913	0.28090851041515097	0.004814723957939689	0.011736069516125554
NKAP	1198.876261670437	-0.3425609442857046	0.1246442459637821	0.004816290121804557	0.011738133044505591
FNTA	3969.874305751078	-0.2437912922740471	0.08754348776605879	0.004818345088568913	0.011741387075700048
CCNH	1846.1011731189403	-0.2801235512315556	0.10099499814217908	0.004833328569328967	0.011776139749498747
LRWD1	171.37003611834757	0.8968640092457445	0.3833746197479924	0.004835302626610072	0.011779190030654642
PI4K2A	1478.9151632655953	0.2913445407234434	0.10514853823498475	0.004838197522775209	0.01178448230424208
RNF25	363.89425890772293	0.500429089049325	0.18821796626031898	0.004855439352290193	0.011824712856756887
DOT1L	317.78030883362095	0.6222290173882992	0.2419486275834911	0.004857205215961258	0.011827247571691304
OTUD3	867.4860338218634	-0.3428464278922354	0.12478865239633202	0.004865184036078146	0.011844907760672645
RASGEF1B	372.61406150167636	0.5416705550993758	0.20612364588488166	0.004872158271257462	0.011860117254253354
PMS1	2644.876671465292	-0.2847450599147314	0.10336042812637439	0.0048744199142387494	0.011863852229343849
STARD3	482.11283991614994	0.43881373388186345	0.16279240476238588	0.004875739396278786	0.011865293306295623
SNHG1	6369.021791781377	-0.2350228272028633	0.08430891945255439	0.004891953298853789	0.011902974673464052
SLC25A35	424.3227983020166	0.48371858281191127	0.1812281085240483	0.004893614998658008	0.011905242037003643
PCYT1B	3.884852083495057	-0.3673886090557068	0.7645760099222562	0.004899338724924744	0.011917389394717034
SMIM15	1975.1404194811087	-0.29445063009536177	0.10669113408036393	0.00490361888185515	0.011926022245537677
PRPF40A	15376.761810047583	-0.22554735473759055	0.08089107436452853	0.004906935772597264	0.011930531572903053
MRPS17	1205.7533019659872	0.2989631967163591	0.10824923923188638	0.004906358191235922	0.011930531572903053
AOPEP	344.12948358100607	0.5064517210649423	0.19119387988235861	0.00490957700929322	0.011933807714700042
BABAM1	2149.7388825442467	0.3148214514746818	0.11412815840218524	0.004909746418179989	0.011933807714700042
LINC02021	25.575266007523723	1.4410397586449173	0.7620602174076073	0.004918910441849218	0.011954300823516754
LOC100130872	136.25103520509487	-0.751060977347174	0.30634413145369055	0.004931909688711027	0.011984107082117425
PHYH	331.4439806904637	-0.4911793474770624	0.18535046693061452	0.004953440435766663	0.01203463216982809
TAPT1-AS1	69.83624453625958	0.9156268416495277	0.39548216366555505	0.0049687897672619705	0.012068329166702987
PRKCSH	5513.612733326471	0.5801280954091382	0.22312494306608152	0.004968759082243443	0.012068329166702987
PLIN3	1059.592376580771	0.4138760709937835	0.1531844585918274	0.004988498033475683	0.012114393318751726
THAP11	431.05025825037865	0.5239229757772584	0.1990557284845774	0.004994557217294587	0.012127302371019544
BTN3A2	884.5871581969172	-0.35075042975769277	0.1280193122365383	0.0050088559712093104	0.012160211132961195
KCNK1	1073.980889740563	0.33633263748150516	0.12281256049075917	0.005032242865459358	0.012215170479370988
HDAC8	772.4841289302543	-0.39499023138067346	0.14552359047221278	0.005033583202512203	0.012216606040675353
RPS23	19223.774719993868	0.1819131346753068	0.06522754901129836	0.005035273929860239	0.012218891452526068
LURAP1L-AS1	28.265745023610197	-1.4288314859157265	0.7551020171951115	0.005053295858401357	0.012260800541758581
DHX9	11535.893837959498	-0.20809972402679358	0.07568853979944502	0.005064965130429186	0.012287286021350518
RNASEL	303.00634667728843	-0.5548765369997483	0.21283790490696036	0.005067835673660937	0.012292421636989917
PCYT2	763.3928054438511	0.4287647442965507	0.15910902303276536	0.005071670197222965	0.01229989358565284
NAA15	4018.705246390108	-0.25458654009665693	0.09111847886512435	0.005079074079865295	0.012316018491268427
RHEBL1	124.97786870624635	-0.7293845870013625	0.2960460408589719	0.00507997699752604	0.012316377048698686
NT5C3B	935.1319992487356	0.3486831967615339	0.12783949722587135	0.005084491387732084	0.012325490194187213
INCENP	1777.3104887066136	0.35588096646931777	0.13058051512725147	0.005087765134315278	0.012331593591523152
IRF7	86.8320994818431	0.9998344891680485	0.4490020661616942	0.0050898150122637474	0.012334729234890247
DCTN1	5425.572603136371	0.29239689744555936	0.10545868926269325	0.005105601360024245	0.012371148155780673
BLOC1S4	391.6498456104793	0.5660035781120595	0.21814607596424113	0.005107049604915227	0.012372819420076814
NUCB2	738.5570980252169	-0.403090415571319	0.1482577079780494	0.005110597747716837	0.012379576842999264
IDH2	1760.9683612450613	0.3366346055766122	0.1231104973996001	0.005119816329753777	0.012400065919961933
NSUN5	520.4186972706615	0.561952823250046	0.21668015474753513	0.005135233041746429	0.012435558399193549
PPIG	6115.357792087206	-0.25242673793466114	0.09137805268134547	0.005145292998128655	0.01245807026650952
PIK3CD-AS2	30.629696538054233	1.3102671831234978	0.6649964501738291	0.005147141452098057	0.012460696255064336
ATP6V0C	637.7588008058264	0.42857820897603544	0.1594772583289676	0.005156725958451577	0.012480194930899425
TMEM191C	6.813292503992813	2.9277604463567215	2.170495867345204	0.005156599696941729	0.012480194930899425
ANAPC13	3208.7454520999795	-0.25785747410412657	0.09350656376192115	0.00515776480857612	0.012480857373905007
ECHDC3	79.36278562487126	-0.9584147021680605	0.42492541121734734	0.005162048134795912	0.012489369500858931
TSC22D1	6510.334247440797	-0.20516046823381476	0.07423684716001258	0.005179616870225705	0.01253001785364403
RANBP2	9535.114182292486	-0.21409381283148982	0.07742344523037221	0.005184523774799721	0.012540028442249858
TMEM19	1487.5275804667435	-0.3103839966254605	0.11367927652133586	0.005187825826351252	0.012546154911703725
LOC100130992	16.100572190980362	-1.7262633285638707	1.0206889696465535	0.005201739284851262	0.01257793821738716
MNX1	26.4205650813864	1.505819028814465	0.836100505914885	0.005203306499145852	0.012579862993043893
ARHGEF17	1053.4746114171517	0.46147764128292473	0.1735483371800277	0.005206179970799437	0.012584944825678781
CA8	202.94500795661645	0.596800208704144	0.23253918885059105	0.005211766579112177	0.012595728424857835
JOSD2	11.955843647142622	1.9913828221375809	1.3438727694021697	0.0052121853155830304	0.012595728424857835
ZDHHC11B	43.442520509800644	1.250738631811551	0.6194196072890583	0.005224331676991906	0.012623211126513401
RASL11B	86.40090021347238	-0.88854900740353715	0.3836705947664494	0.005229342787368835	0.012633447800290347
ERN1	516.5432439193913	-0.468500211650197	0.17663050596264582	0.00523866143333507	0.012654086376508462
PIK3R5	26.876170321379767	1.481056846086374	0.8025098504187219	0.005239825846635377	0.012655025053348574
SFXN5	278.7800599337656	0.6207885950182819	0.24416479011718878	0.005254667428281507	0.012688991131033004
CARD8	1012.2364348683179	-0.34575259292778154	0.12705189310965834	0.005259518328185663	0.012698825187886995
EPHB6	17.86005441275077	1.6728150515064157	0.9899265721167659	0.005263804081229748	0.012707292019094221
FNBP1L	6635.282229881714	0.23088335099249288	0.08374923290274372	0.005272646351469601	0.012726754555367287
PITX1	39.06846050943343	1.2779999249091654	0.6474476134993424	0.005273648991193127	0.012727291366229071
NUP85	1956.6142370262187	0.2943407697278633	0.10726907153951441	0.0052759431686512604	0.012730944521751384
SNHG25	31.686157730496586	1.271614863140431	0.6401836120034394	0.005288064144290102	0.012758305327859805
TARBP1	2012.680219482741	-0.2647133300493465	0.09633389551415553	0.005289621339320628	0.012760174990682946
ZFAND3	2407.4753538700797	0.27522488401515005	0.1002788362528062	0.005296411484725225	0.012774665701439874
RANBP9	3539.853716031135	-0.2541111918694703	0.09268416213639001	0.005303293581617586	0.012789373876899181
XPR1	2987.0164448489318	-0.24959789186949322	0.09100378824552588	0.005312109550782314	0.012808740723187153
ZNF70	142.9697545928624	0.6928468227669365	0.2792753198871251	0.005322165802466836	0.012831092014460395
CCDC127	500.11844864911234	0.4160509546025789	0.1550008294802744	0.0053276916312317004	0.012842516017238289
EPHX1	1973.2562542639555	-0.2962281696011167	0.10860776950170324	0.005331510826786558	0.012849823375671149
KPNA1	4491.954005345919	-0.23618729541815323	0.08589169780635106	0.005333738141940536	0.012851393880551553
LOC101928266	9.531655880173512	-3.042543234712503	3.1443292654573285	0.005333714191395065	0.012851393880551553
RNR1	21094.119426688863	-0.1763317111978876	0.06362689907251913	0.005343295594636824	0.012872520711817438
ZNF490	330.6140049150769	0.5187177926523416	0.1981157220845955	0.0053589530365306635	0.012908334603054959
SGSM1	24.329655050269523	1.7028741230067643	0.9846527786351764	0.005360560048595887	0.012910299056946127
ZFP2	12.8595069292447	2.742120479289038	1.6583064843442665	0.005362527263820531	0.01291313031110725
KMT2E-AS1	96.87662697617537	0.8465378379455285	0.3615872196223311	0.005367899848944853	0.012924159754389439
ITGB3	12221.118727163677	-0.18240223744178893	0.06586584216056139	0.005377269473333125	0.012944808094600049
CDCA8	2630.915833175527	-0.25314694674322613	0.09227243163340242	0.005380987616560583	0.01295184742531153
KL	5.913314307671162	-0.7325913170804625	1.5148120797035627	0.005390961212220306	0.012973939110908474
TRMU	510.64741406525667	0.45278930478015633	0.17066739730059033	0.005394013873023136	0.012979370747418999
TCEA3	26.371314451397357	1.5491536361981217	0.8583484223950374	0.005402814002680939	0.01299862861529963
LRRC37A3	124.787644202155	0.8633084153687531	0.3717606338736728	0.0054092048613158285	0.013012085193597374
TNFSF11	6.4178272762528765	-0.7292549287922067	1.5018492672857136	0.005410062131522289	0.01301222847086281
