gene_id	A2780_up	UWB_BRCAdef_up	PEO1_up
QPRT	FALSE	FALSE	TRUE
FAM25C	FALSE	FALSE	TRUE
STOM	FALSE	FALSE	TRUE
ACO1	FALSE	FALSE	TRUE
TBC1D9	FALSE	FALSE	TRUE
CORO1C	FALSE	FALSE	TRUE
OPHN1	FALSE	FALSE	TRUE
ATP6V0A4	FALSE	FALSE	TRUE
PSG4	FALSE	FALSE	TRUE
QKI	FALSE	FALSE	TRUE
CFL2	FALSE	FALSE	TRUE
HAUS8	FALSE	FALSE	TRUE
LACTB	FALSE	FALSE	TRUE
BCAT1	FALSE	FALSE	TRUE
SESN2	FALSE	FALSE	TRUE
PRR5L	FALSE	FALSE	TRUE
AMH	FALSE	FALSE	TRUE
OR2W3	FALSE	FALSE	TRUE
SIGLEC15	FALSE	FALSE	TRUE
IGF2BP3	FALSE	FALSE	TRUE
FLRT2	FALSE	FALSE	TRUE
N6AMT1	FALSE	FALSE	TRUE
CYR61	FALSE	FALSE	TRUE
CCDC147	FALSE	FALSE	TRUE
SEMA7A	FALSE	FALSE	TRUE
CLGN	FALSE	FALSE	TRUE
SYCE2	FALSE	FALSE	TRUE
MITF	FALSE	FALSE	TRUE
MSANTD3-TMEFF1	FALSE	FALSE	TRUE
PRRC2B	FALSE	FALSE	TRUE
APOBEC3G	FALSE	FALSE	TRUE
MB21D2	FALSE	FALSE	TRUE
CCRN4L	FALSE	FALSE	TRUE
MALT1	FALSE	FALSE	TRUE
TMEFF1	FALSE	FALSE	TRUE
C9orf37	FALSE	FALSE	TRUE
SUN3	FALSE	FALSE	TRUE
ARID3B	FALSE	FALSE	TRUE
KIAA0513	FALSE	FALSE	TRUE
RAB3B	FALSE	FALSE	TRUE
FAM86C1	FALSE	FALSE	TRUE
DPF2	FALSE	FALSE	TRUE
PCYT1A	FALSE	FALSE	TRUE
UAP1	FALSE	FALSE	TRUE
SLC41A2	FALSE	FALSE	TRUE
TMEM192	FALSE	FALSE	TRUE
DEFB103B	FALSE	FALSE	TRUE
LCK	FALSE	FALSE	TRUE
SAMD4A	FALSE	FALSE	TRUE
RNF185	FALSE	FALSE	TRUE
LRRN4	FALSE	FALSE	TRUE
CHMP5	FALSE	FALSE	TRUE
RP11-447L10.1	FALSE	FALSE	TRUE
TTPAL	FALSE	FALSE	TRUE
RAB11FIP5	FALSE	FALSE	TRUE
KIAA1430	FALSE	FALSE	TRUE
CSRNP2	FALSE	FALSE	TRUE
ALAS1	FALSE	FALSE	TRUE
CCSER2	FALSE	FALSE	TRUE
GPR1	FALSE	FALSE	TRUE
CNTD2	FALSE	FALSE	TRUE
KIAA0922	FALSE	FALSE	TRUE
C5orf45	FALSE	FALSE	TRUE
ARMCX1	FALSE	FALSE	TRUE
SEMA3E	FALSE	FALSE	TRUE
ALOXE3	FALSE	FALSE	TRUE
RBMS2	FALSE	FALSE	TRUE
SLC16A2	FALSE	FALSE	TRUE
ACSL1	FALSE	FALSE	TRUE
PTGR1	FALSE	FALSE	TRUE
GIT2	FALSE	FALSE	TRUE
RPS3A	FALSE	FALSE	TRUE
SBSN	FALSE	FALSE	TRUE
PAWR	FALSE	FALSE	TRUE
NMNAT1	FALSE	FALSE	TRUE
HHLA3	FALSE	FALSE	TRUE
TMEM256-PLSCR3	FALSE	FALSE	TRUE
ZBED2	FALSE	FALSE	TRUE
DEFB4B	FALSE	FALSE	TRUE
NIPAL3	FALSE	FALSE	TRUE
CDYL2	FALSE	FALSE	TRUE
INSIG1	FALSE	FALSE	TRUE
DFNA5	FALSE	FALSE	TRUE
DUSP14	FALSE	FALSE	TRUE
S100PBP	FALSE	FALSE	TRUE
KDM1B	FALSE	FALSE	TRUE
DEFB103A	FALSE	FALSE	TRUE
TRIM58	FALSE	FALSE	TRUE
KRCC1	FALSE	FALSE	TRUE
MME	FALSE	FALSE	TRUE
MSRB2	FALSE	FALSE	TRUE
PODNL1	FALSE	FALSE	TRUE
IL6	FALSE	FALSE	TRUE
C17orf61-PLSCR3	FALSE	FALSE	TRUE
ARHGEF40	FALSE	FALSE	TRUE
DDX60	FALSE	FALSE	TRUE
CHORDC1	FALSE	FALSE	TRUE
HN1	FALSE	FALSE	TRUE
FHL1	FALSE	FALSE	TRUE
KCTD20	FALSE	FALSE	TRUE
SPAG9	FALSE	FALSE	TRUE
MARCO	FALSE	FALSE	TRUE
ZP4	FALSE	FALSE	TRUE
NBR1	FALSE	FALSE	TRUE
ATF3	FALSE	FALSE	TRUE
UQCC2	FALSE	FALSE	TRUE
POLM	FALSE	FALSE	TRUE
REXO4	FALSE	FALSE	TRUE
NLRP3	FALSE	FALSE	TRUE
GFRA1	FALSE	FALSE	TRUE
CBX1	FALSE	FALSE	TRUE
ATP8A2	FALSE	FALSE	TRUE
RASSF8	FALSE	FALSE	TRUE
RAD51B	FALSE	FALSE	TRUE
HDHD1	FALSE	FALSE	TRUE
TCTEX1D2	FALSE	FALSE	TRUE
PPID	FALSE	FALSE	TRUE
OSR2	FALSE	FALSE	TRUE
PAXIP1-AS2	FALSE	FALSE	TRUE
BRD3	FALSE	FALSE	TRUE
PPP1R15A	FALSE	FALSE	TRUE
GIMAP2	FALSE	FALSE	TRUE
RAB39B	FALSE	FALSE	TRUE
CAMSAP1	FALSE	FALSE	TRUE
NEK1	FALSE	FALSE	TRUE
HOXA1	FALSE	FALSE	TRUE
SOCS2	FALSE	FALSE	TRUE
CLDN9	FALSE	FALSE	TRUE
MPI	FALSE	FALSE	TRUE
EEA1	FALSE	FALSE	TRUE
PLCXD1	FALSE	FALSE	TRUE
RELL1	FALSE	FALSE	TRUE
EPB41L2	FALSE	FALSE	TRUE
TNFAIP1	FALSE	FALSE	TRUE
SH3RF1	FALSE	FALSE	TRUE
CTF1	FALSE	FALSE	TRUE
HMGCL	FALSE	FALSE	TRUE
MITD1	FALSE	FALSE	TRUE
FGF2	FALSE	FALSE	TRUE
DNAJB6	FALSE	FALSE	TRUE
ZNF827	FALSE	FALSE	TRUE
DCTD	FALSE	FALSE	TRUE
COPB1	FALSE	FALSE	TRUE
MERTK	FALSE	FALSE	TRUE
COL11A2	FALSE	FALSE	TRUE
AL161784.1	FALSE	FALSE	TRUE
EPOR	FALSE	FALSE	TRUE
MED27	FALSE	FALSE	TRUE
NDUFC1	FALSE	FALSE	TRUE
CKAP4	FALSE	FALSE	TRUE
PRIMPOL	FALSE	FALSE	TRUE
ADAM8	FALSE	FALSE	TRUE
CDC42EP2	FALSE	FALSE	TRUE
ZDHHC18	FALSE	FALSE	TRUE
TRNP1	FALSE	FALSE	TRUE
ITGA5	FALSE	FALSE	TRUE
UGCG	FALSE	FALSE	TRUE
FAM160A1	FALSE	FALSE	TRUE
C20orf141	FALSE	FALSE	TRUE
PALLD	FALSE	FALSE	TRUE
XPA	FALSE	FALSE	TRUE
EEPD1	FALSE	FALSE	TRUE
TP53BP2	FALSE	FALSE	TRUE
ABTB2	FALSE	FALSE	TRUE
LTN1	FALSE	FALSE	TRUE
CPPED1	FALSE	FALSE	TRUE
SLC25A35	FALSE	FALSE	TRUE
LAMP3	FALSE	FALSE	TRUE
TFE3	FALSE	FALSE	TRUE
SAP30	FALSE	FALSE	TRUE
KISS1	FALSE	FALSE	TRUE
CREB5	FALSE	FALSE	TRUE
PARP3	FALSE	FALSE	TRUE
TMEM14C	FALSE	FALSE	TRUE
PANX1	FALSE	FALSE	TRUE
CTSO	FALSE	FALSE	TRUE
RWDD2B	FALSE	FALSE	TRUE
IRF2	FALSE	FALSE	TRUE
NEU1	FALSE	FALSE	TRUE
SMPD1	FALSE	FALSE	TRUE
PTPN14	FALSE	FALSE	TRUE
CEP170	FALSE	FALSE	TRUE
FYN	FALSE	FALSE	TRUE
FBXO8	FALSE	FALSE	TRUE
HMGN3	FALSE	FALSE	TRUE
GLTP	FALSE	FALSE	TRUE
CEP19	FALSE	FALSE	TRUE
SACS	FALSE	FALSE	TRUE
C16orf72	FALSE	FALSE	TRUE
MSANTD3	FALSE	FALSE	TRUE
TMEM131	FALSE	FALSE	TRUE
CSF2RA	FALSE	FALSE	TRUE
CASP3	FALSE	FALSE	TRUE
TRIO	FALSE	FALSE	TRUE
SPRED3	FALSE	FALSE	TRUE
RAB38	FALSE	FALSE	TRUE
ABL1	FALSE	FALSE	TRUE
CCDC3	FALSE	FALSE	TRUE
IFI27L2	FALSE	FALSE	TRUE
SLC14A2	FALSE	FALSE	TRUE
NUP214	FALSE	FALSE	TRUE
IFI35	FALSE	FALSE	TRUE
SCML1	FALSE	FALSE	TRUE
ZNF425	FALSE	FALSE	TRUE
SH2D5	FALSE	FALSE	TRUE
HMGB2	FALSE	FALSE	TRUE
PAK1	FALSE	FALSE	TRUE
CLIP2	FALSE	FALSE	TRUE
AL035406.1	FALSE	FALSE	TRUE
NFX1	FALSE	FALSE	TRUE
LRCH2	FALSE	FALSE	TRUE
CD8A	FALSE	FALSE	TRUE
C9orf40	FALSE	FALSE	TRUE
C4orf27	FALSE	FALSE	TRUE
INA	FALSE	FALSE	TRUE
RAD50	FALSE	FALSE	TRUE
PPP1R18	FALSE	FALSE	TRUE
GSDMA	FALSE	FALSE	TRUE
TMA16	FALSE	FALSE	TRUE
NR2F2	FALSE	FALSE	TRUE
PGM3	FALSE	FALSE	TRUE
KRTAP2-3	FALSE	FALSE	TRUE
ADAMTS6	FALSE	FALSE	TRUE
NAGK	FALSE	FALSE	TRUE
ENAH	FALSE	FALSE	TRUE
SMARCA5	FALSE	FALSE	TRUE
ZNF330	FALSE	FALSE	TRUE
OSTM1	FALSE	FALSE	TRUE
PDE2A	FALSE	FALSE	TRUE
PRAF2	FALSE	FALSE	TRUE
FAM220A	FALSE	FALSE	TRUE
WWC2	FALSE	FALSE	TRUE
STX3	FALSE	FALSE	TRUE
DUSP3	FALSE	FALSE	TRUE
RRAS2	FALSE	FALSE	TRUE
TMEM229B	FALSE	FALSE	TRUE
RP13-279N23.2	FALSE	FALSE	TRUE
MAP9	FALSE	FALSE	TRUE
SELPLG	FALSE	FALSE	TRUE
PLEKHM1	FALSE	FALSE	TRUE
HMOX2	FALSE	FALSE	TRUE
FOXN3	FALSE	FALSE	TRUE
PLA2G4C	FALSE	FALSE	TRUE
ZCCHC7	FALSE	FALSE	TRUE
BACH1	FALSE	FALSE	TRUE
ZBTB4	FALSE	FALSE	TRUE
RTN4IP1	FALSE	FALSE	TRUE
NANS	FALSE	FALSE	TRUE
RAB42	FALSE	FALSE	TRUE
SNAPC1	FALSE	FALSE	TRUE
PRDM1	FALSE	FALSE	TRUE
DIS3L	FALSE	FALSE	TRUE
ERICH2	FALSE	FALSE	TRUE
MYEF2	FALSE	FALSE	TRUE
CPED1	FALSE	FALSE	TRUE
TRIM55	FALSE	FALSE	TRUE
LOXL2	FALSE	FALSE	TRUE
ZFP36L1	FALSE	FALSE	TRUE
DDO	FALSE	FALSE	TRUE
MLF1IP	FALSE	FALSE	TRUE
IFT20	FALSE	FALSE	TRUE
GTF2H1	FALSE	FALSE	TRUE
RHEBL1	FALSE	FALSE	TRUE
SSR3	FALSE	FALSE	TRUE
HMGA2	FALSE	FALSE	TRUE
UST	FALSE	FALSE	TRUE
RWDD2A	FALSE	FALSE	TRUE
TPRA1	FALSE	FALSE	TRUE
GADD45A	FALSE	FALSE	TRUE
PPARD	FALSE	FALSE	TRUE
IFI6	FALSE	FALSE	TRUE
CCR10	FALSE	FALSE	TRUE
RFTN1	FALSE	FALSE	TRUE
POMT1	FALSE	FALSE	TRUE
ANXA5	FALSE	FALSE	TRUE
MSMO1	FALSE	FALSE	TRUE
AP001816.1	FALSE	FALSE	TRUE
SOD2	FALSE	FALSE	TRUE
TBPL1	FALSE	FALSE	TRUE
ATPIF1	FALSE	FALSE	TRUE
SNAP23	FALSE	FALSE	TRUE
CD37	FALSE	FALSE	TRUE
TIPARP	FALSE	FALSE	TRUE
PLRG1	FALSE	FALSE	TRUE
ATL3	FALSE	FALSE	TRUE
DNAJB5	FALSE	FALSE	TRUE
BLZF1	FALSE	FALSE	TRUE
DAPK1	FALSE	FALSE	TRUE
PPP2R3A	FALSE	FALSE	TRUE
TGFBR3	FALSE	FALSE	TRUE
ZMIZ1	FALSE	FALSE	TRUE
CA8	FALSE	FALSE	TRUE
ERC1	FALSE	FALSE	TRUE
AJUBA	FALSE	FALSE	TRUE
FNIP2	FALSE	FALSE	TRUE
RGS10	FALSE	FALSE	TRUE
LDLRAD2	FALSE	FALSE	TRUE
GRIP1	FALSE	FALSE	TRUE
AC009403.2	FALSE	FALSE	TRUE
SIM2	FALSE	FALSE	TRUE
NBPF1	FALSE	FALSE	TRUE
TMEM184C	FALSE	FALSE	TRUE
AC092675.3	FALSE	FALSE	TRUE
MTR	FALSE	FALSE	TRUE
ING2	FALSE	FALSE	TRUE
PTER	FALSE	FALSE	TRUE
LBX2	FALSE	FALSE	TRUE
IL10RB	FALSE	FALSE	TRUE
HSCB	FALSE	FALSE	TRUE
NIPSNAP1	FALSE	FALSE	TRUE
TAF12	FALSE	FALSE	TRUE
UBE2V2	FALSE	FALSE	TRUE
YIF1A	FALSE	FALSE	TRUE
DPH7	FALSE	FALSE	TRUE
DIP2B	FALSE	FALSE	TRUE
CDC42BPA	FALSE	FALSE	TRUE
NAA15	FALSE	FALSE	TRUE
MOSPD1	FALSE	FALSE	TRUE
AL603965.1	FALSE	FALSE	TRUE
MLF1	FALSE	FALSE	TRUE
COL12A1	FALSE	FALSE	TRUE
RP11-664I21.6	FALSE	FALSE	TRUE
MPP5	FALSE	FALSE	TRUE
BMPER	FALSE	FALSE	TRUE
DDX58	FALSE	FALSE	TRUE
BATF2	FALSE	FALSE	TRUE
ALOX5AP	FALSE	FALSE	TRUE
AP5B1	FALSE	FALSE	TRUE
EMP3	FALSE	FALSE	TRUE
C19orf66	FALSE	FALSE	TRUE
BIRC3	FALSE	FALSE	TRUE
SMARCA1	FALSE	FALSE	TRUE
RP11-508N12.4	FALSE	FALSE	TRUE
CCDC53	FALSE	FALSE	TRUE
SLC51A	FALSE	FALSE	TRUE
HIPK2	FALSE	FALSE	TRUE
SOAT1	FALSE	FALSE	TRUE
IL23A	FALSE	FALSE	TRUE
USP11	FALSE	FALSE	TRUE
CNTNAP1	FALSE	FALSE	TRUE
INHBA	FALSE	FALSE	TRUE
PXK	FALSE	FALSE	TRUE
APOBEC3B	FALSE	FALSE	TRUE
RAPGEF2	FALSE	FALSE	TRUE
KRTAP2-4	FALSE	FALSE	TRUE
STARD13	FALSE	FALSE	TRUE
PGAM2	FALSE	FALSE	TRUE
CCDC136	FALSE	FALSE	TRUE
GLIPR2	FALSE	FALSE	TRUE
RWDD4	FALSE	FALSE	TRUE
STRADB	FALSE	FALSE	TRUE
RAD54L2	FALSE	FALSE	TRUE
SH3BGR	FALSE	FALSE	TRUE
MSRB1	FALSE	FALSE	TRUE
SCCPDH	FALSE	FALSE	TRUE
MRPL45	FALSE	FALSE	TRUE
CBR4	FALSE	FALSE	TRUE
GUCY1B3	FALSE	FALSE	TRUE
HPS5	FALSE	FALSE	TRUE
C4orf19	FALSE	FALSE	TRUE
SCAF4	FALSE	FALSE	TRUE
EFR3B	FALSE	FALSE	TRUE
C17orf96	FALSE	FALSE	TRUE
OGFRL1	FALSE	FALSE	TRUE
SEC23A	FALSE	FALSE	TRUE
C9orf172	FALSE	FALSE	TRUE
SYTL3	FALSE	FALSE	TRUE
C6orf1	FALSE	FALSE	TRUE
PRAME	FALSE	FALSE	TRUE
NUAK1	FALSE	FALSE	TRUE
PPP2R5B	FALSE	FALSE	TRUE
DDAH1	FALSE	FALSE	TRUE
RP11-155D18.14	FALSE	FALSE	TRUE
GSK3B	FALSE	FALSE	TRUE
CREB3L2	FALSE	FALSE	TRUE
WIPI1	FALSE	FALSE	TRUE
C9orf9	FALSE	FALSE	TRUE
NMNAT2	FALSE	FALSE	TRUE
RGS9	FALSE	FALSE	TRUE
FAM117A	FALSE	FALSE	TRUE
PDZK1	FALSE	FALSE	TRUE
SCOC	FALSE	FALSE	TRUE
RAP1B	FALSE	FALSE	TRUE
USP53	FALSE	FALSE	TRUE
NPB	FALSE	FALSE	TRUE
SLC43A3	FALSE	FALSE	TRUE
TMSB15A	FALSE	FALSE	TRUE
SMS	FALSE	FALSE	TRUE
NAV3	FALSE	FALSE	TRUE
TATDN3	FALSE	FALSE	TRUE
RP11-872D17.8	FALSE	FALSE	TRUE
CAMSAP2	FALSE	FALSE	TRUE
ARHGAP31	FALSE	FALSE	TRUE
HSF2BP	FALSE	FALSE	TRUE
PPP2R5E	FALSE	FALSE	TRUE
RP11-1099M24.7	FALSE	FALSE	TRUE
ROBO4	FALSE	FALSE	TRUE
JAK1	FALSE	FALSE	TRUE
DAW1	FALSE	FALSE	TRUE
PET112	FALSE	FALSE	TRUE
TNKS	FALSE	FALSE	TRUE
PRPS1	FALSE	FALSE	TRUE
ATP6V1F	FALSE	FALSE	TRUE
NRP1	FALSE	FALSE	TRUE
ERRFI1	FALSE	FALSE	TRUE
ADAMTS9	FALSE	FALSE	TRUE
CNST	FALSE	FALSE	TRUE
TAF5L	FALSE	FALSE	TRUE
AC127496.1	FALSE	FALSE	TRUE
RP11-268J15.5	FALSE	FALSE	TRUE
CHI3L2	FALSE	FALSE	TRUE
AIDA	FALSE	FALSE	TRUE
CACNA2D3	FALSE	FALSE	TRUE
CRHR1	FALSE	FALSE	TRUE
NOL6	FALSE	FALSE	TRUE
NTNG1	FALSE	FALSE	TRUE
DDX60L	FALSE	FALSE	TRUE
SAT2	FALSE	FALSE	TRUE
TMEM176B	FALSE	FALSE	TRUE
OTUD4	FALSE	FALSE	TRUE
EGLN1	FALSE	FALSE	TRUE
CADM1	FALSE	FALSE	TRUE
C9	FALSE	FALSE	TRUE
SOD1	FALSE	FALSE	TRUE
OPTN	FALSE	FALSE	TRUE
HSH2D	FALSE	FALSE	TRUE
RDH11	FALSE	FALSE	TRUE
LSM10	FALSE	FALSE	TRUE
RP11-47I22.4	FALSE	FALSE	TRUE
ATP6V1D	FALSE	FALSE	TRUE
RP11-497E19.2	FALSE	FALSE	TRUE
ARMCX2	FALSE	FALSE	TRUE
FLNB	FALSE	FALSE	TRUE
TRPC4	FALSE	FALSE	TRUE
ZNF669	FALSE	FALSE	TRUE
SYNJ2BP	FALSE	FALSE	TRUE
RRAGC	FALSE	FALSE	TRUE
CD99L2	FALSE	FALSE	TRUE
RNF216	FALSE	FALSE	TRUE
VSTM1	FALSE	FALSE	TRUE
ANXA8L2	FALSE	FALSE	TRUE
ABCE1	FALSE	FALSE	TRUE
CTIF	FALSE	FALSE	TRUE
HPSE	FALSE	FALSE	TRUE
VLDLR	FALSE	FALSE	TRUE
PAPPA-AS1	FALSE	FALSE	TRUE
LBR	FALSE	FALSE	TRUE
IFI30	FALSE	FALSE	TRUE
ICAM2	FALSE	FALSE	TRUE
KRT33B	FALSE	FALSE	TRUE
PDLIM2	FALSE	FALSE	TRUE
SPRR1B	FALSE	FALSE	TRUE
NFATC2	FALSE	FALSE	TRUE
TES	FALSE	FALSE	TRUE
NMT2	FALSE	FALSE	TRUE
FGF1	FALSE	FALSE	TRUE
NSL1	FALSE	FALSE	TRUE
GJC1	FALSE	FALSE	TRUE
SAT1	FALSE	FALSE	TRUE
DAGLB	FALSE	FALSE	TRUE
NME7	FALSE	FALSE	TRUE
UBAP2	FALSE	FALSE	TRUE
NUDT6	FALSE	FALSE	TRUE
UBR4	FALSE	FALSE	TRUE
PTPN21	FALSE	FALSE	TRUE
KIAA1984	FALSE	FALSE	TRUE
CALCOCO1	FALSE	FALSE	TRUE
PSG1	FALSE	FALSE	TRUE
CHIC2	FALSE	FALSE	TRUE
TXNRD3	FALSE	FALSE	TRUE
ANAPC10	FALSE	FALSE	TRUE
ZFYVE26	FALSE	FALSE	TRUE
ZFYVE1	FALSE	FALSE	TRUE
SCD5	FALSE	FALSE	TRUE
SRP9	FALSE	FALSE	TRUE
VARS2	FALSE	FALSE	TRUE
PSORS1C2	FALSE	FALSE	TRUE
PHF14	FALSE	FALSE	TRUE
TSPAN2	FALSE	FALSE	TRUE
EYA4	FALSE	FALSE	TRUE
WDR26	FALSE	FALSE	TRUE
TGFB2	FALSE	FALSE	TRUE
LAMA2	FALSE	FALSE	TRUE
CNGB1	FALSE	FALSE	TRUE
ALDH1L2	FALSE	FALSE	TRUE
ARHGAP10	FALSE	FALSE	TRUE
SLAMF7	FALSE	FALSE	TRUE
PAPPA	FALSE	FALSE	TRUE
PMP22	FALSE	FALSE	TRUE
TMEM206	FALSE	FALSE	TRUE
TMEM2	FALSE	FALSE	TRUE
PDGFC	FALSE	FALSE	TRUE
MNAT1	FALSE	FALSE	TRUE
DNAJB13	FALSE	FALSE	TRUE
PTPRR	FALSE	FALSE	TRUE
IGSF23	FALSE	FALSE	TRUE
AC015688.3	FALSE	FALSE	TRUE
MYO7B	FALSE	FALSE	TRUE
AC037459.4	FALSE	FALSE	TRUE
FRG1	FALSE	FALSE	TRUE
DHDH	FALSE	FALSE	TRUE
UBE2H	FALSE	FALSE	TRUE
ABHD4	FALSE	FALSE	TRUE
TNF	FALSE	FALSE	TRUE
TLN2	FALSE	FALSE	TRUE
