collection	pathway	NES	pval	padj	size	leadingEdge
REACTOME	REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	1.1946540357046957	0.24763705103969755	0.7406241652051708	19	
REACTOME	REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	1.187761880746712	0.25092936802973975	0.7406241652051708	15	
REACTOME	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	1.1803255617781212	0.24907063197026022	0.7406241652051708	17	
REACTOME	REACTOME_METABOLISM_OF_PORPHYRINS	1.17732115043585	0.24952380952380954	0.7406241652051708	20	
REACTOME	REACTOME_CARGO_CONCENTRATION_IN_THE_ER	-1.175471285448132	0.2515592515592516	0.7406241652051708	31	
REACTOME	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	-1.1746844488632644	0.24896265560165975	0.7406241652051708	24	
REACTOME	REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	1.1513987794136007	0.25092936802973975	0.7406241652051708	32	
REACTOME	REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA	-1.105171795504799	0.24890829694323144	0.7406241652051708	105	
REACTOME	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	-1.084099027861052	0.2494331065759637	0.7406241652051708	220	
REACTOME	REACTOME_DNA_DAMAGE_BYPASS	1.150237148448257	0.25285171102661597	0.7423557198385884	48	
REACTOME	REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	1.1791895328367938	0.2553191489361702	0.7428631991733129	23	
REACTOME	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	1.1772489677853453	0.2551984877126654	0.7428631991733129	19	
REACTOME	REACTOME_COMPLEX_III_ASSEMBLY	1.1763361708023254	0.2572533849129594	0.7428631991733129	23	
REACTOME	REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	1.1637108674884267	0.2571428571428571	0.7428631991733129	20	
REACTOME	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	-1.1492611360269476	0.2552742616033755	0.7428631991733129	27	
REACTOME	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1.1290647694636955	0.25636363636363635	0.7428631991733129	69	
REACTOME	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	1.1339398268793146	0.2581818181818182	0.7434957606605901	56	
REACTOME	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	1.0623008376566359	0.25888324873096447	0.7434957606605901	484	
REACTOME	REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	1.1720691126677638	0.26022304832713755	0.7453127525456603	17	
REACTOME	REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	1.1403163440629696	0.2623574144486692	0.7493894710810227	30	
REACTOME	REACTOME_SIGNALING_BY_NOTCH2	1.1433497710961933	0.2652671755725191	0.7495753433067966	29	
REACTOME	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	1.1327237699060346	0.26515151515151514	0.7495753433067966	27	
REACTOME	REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	1.107986889084863	0.26508226691042047	0.7495753433067966	126	
REACTOME	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	-1.0933456557912447	0.2631578947368421	0.7495753433067966	102	
REACTOME	REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	-1.1461317842462766	0.26789366053169733	0.7510437575270976	25	
REACTOME	REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	1.1317907836585013	0.2667946257197697	0.7510437575270976	31	
REACTOME	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1.1223940843640214	0.2679245283018868	0.7510437575270976	41	
REACTOME	REACTOME_INTERLEUKIN_7_SIGNALING	-1.1451439325907231	0.26993865030674846	0.7526860778394521	25	
REACTOME	REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	1.1060647490376383	0.26992753623188404	0.7526860778394521	75	
REACTOME	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	1.135924477236282	0.2722117202268431	0.753228866193706	51	
REACTOME	REACTOME_NEUTROPHIL_DEGRANULATION	1.0578122158199363	0.2720970537261698	0.753228866193706	386	
REACTOME	REACTOME_HEMOSTASIS	-1.0577828332163717	0.2722772277227723	0.753228866193706	491	
REACTOME	REACTOME_PURINE_CATABOLISM	1.1673674417142612	0.27726432532347506	0.7590561010154355	16	
REACTOME	REACTOME_INSULIN_PROCESSING	-1.158724776551344	0.27521008403361347	0.7590561010154355	21	
REACTOME	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	-1.1382235734731452	0.2764227642276423	0.7590561010154355	26	
REACTOME	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	-1.0867706483927622	0.2766884531590414	0.7590561010154355	106	
REACTOME	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	-1.1300398526817093	0.27835051546391754	0.7600555525880028	23	
REACTOME	REACTOME_SYNTHESIS_OF_PC	-1.1207635341499005	0.28270042194092826	0.7692728765623574	27	
REACTOME	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	-1.1047857991619598	0.2831858407079646	0.7692728765623574	74	
REACTOME	REACTOME_OLFACTORY_SIGNALING_PATHWAY	1.1492803095145983	0.29206963249516443	0.782525447902624	23	
REACTOME	REACTOME_METALLOPROTEASE_DUBS	1.1441549596053517	0.2940038684719536	0.782525447902624	23	
REACTOME	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	1.1353627743257133	0.2925430210325048	0.782525447902624	18	
REACTOME	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	1.1192145812962824	0.29343629343629346	0.782525447902624	49	
REACTOME	REACTOME_SIALIC_ACID_METABOLISM	1.1160191798912018	0.29389312977099236	0.782525447902624	29	
REACTOME	REACTOME_MRNA_SPLICING_MINOR_PATHWAY	1.1159809299700394	0.2889733840304182	0.782525447902624	50	
REACTOME	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	-1.0856749881793526	0.289760348583878	0.782525447902624	54	
REACTOME	REACTOME_GPCR_LIGAND_BINDING	1.0730409755890393	0.29307282415630553	0.782525447902624	231	
REACTOME	REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	-1.1417398703147814	0.296218487394958	0.7864339690536164	21	
REACTOME	REACTOME_DISEASES_OF_DNA_REPAIR	1.1054337003596417	0.29867674858223064	0.7870132325141777	51	
REACTOME	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	1.1027900797148702	0.2981132075471698	0.7870132325141777	38	
REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	1.0687120155759675	0.2980251346499102	0.7870132325141777	215	
REACTOME	REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS	-1.1382274456585328	0.3023255813953488	0.7881763668430335	19	
REACTOME	REACTOME_TRP_CHANNELS	-1.1170522668180658	0.3008474576271186	0.7881763668430335	22	
REACTOME	REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	1.110079779503162	0.3028571428571429	0.7881763668430335	20	
REACTOME	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	-1.1024654500017996	0.30168776371308015	0.7881763668430335	27	
REACTOME	REACTOME_RHOB_GTPASE_CYCLE	1.0937726038261715	0.3	0.7881763668430335	69	
REACTOME	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	-1.103286117982482	0.30462184873949577	0.7908163265306121	50	
REACTOME	REACTOME_ION_CHANNEL_TRANSPORT	-1.0657334492198207	0.3076923076923077	0.7968247968247969	154	
REACTOME	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	1.0770386846086784	0.30866425992779783	0.7973826714801444	92	
REACTOME	REACTOME_EPH_EPHRIN_SIGNALING	1.076341659227293	0.3104693140794224	0.8000847360384138	92	
REACTOME	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	1.068036914344677	0.31327433628318585	0.8033847942639365	156	
REACTOME	REACTOME_SARS_COV_INFECTIONS	1.0450156463495057	0.31314878892733566	0.8033847942639365	384	
REACTOME	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	-1.1092561864194344	0.3146551724137931	0.8049673585537328	32	
REACTOME	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	1.1254564964193476	0.31970260223048325	0.8119675728938056	15	
REACTOME	REACTOME_MYOGENESIS	-1.0986018561196738	0.31901840490797545	0.8119675728938056	25	
REACTOME	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	1.0779582759208688	0.31886792452830187	0.8119675728938056	41	
REACTOME	REACTOME_GLYCOGEN_METABOLISM	-1.0990325790567816	0.3231707317073171	0.8148850507643833	26	
REACTOME	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-1.0946188787014974	0.3231083844580777	0.8148850507643833	25	
REACTOME	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	-1.0901014877031736	0.3220338983050847	0.8148850507643833	41	
REACTOME	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	-1.1136537520310714	0.3270440251572327	0.8226835382236832	20	
REACTOME	REACTOME_SIGNALING_BY_EGFR	1.082260076031576	0.32833020637898686	0.8239524702939337	53	
REACTOME	REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES	-1.1066654319694709	0.3312368972746331	0.8253515123580693	20	
REACTOME	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	-1.0909694728661485	0.3305084745762712	0.8253515123580693	22	
REACTOME	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	-1.0848753858088211	0.32989690721649484	0.8253515123580693	23	
REACTOME	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	1.0803723222622197	0.3339622641509434	0.8297920604914933	38	
REACTOME	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1.0769173904680485	0.33459357277882795	0.8297920604914933	51	
REACTOME	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	-1.093587433036528	0.33620689655172414	0.8318358426420592	32	
REACTOME	REACTOME_LAMININ_INTERACTIONS	-1.091384969718229	0.34243697478991597	0.8393687707641196	30	
REACTOME	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4	-1.0868396486588425	0.34243697478991597	0.8393687707641196	30	
REACTOME	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	1.0822263389979778	0.3416030534351145	0.8393687707641196	29	
REACTOME	REACTOME_RHOF_GTPASE_CYCLE	1.0734061402044377	0.34205607476635513	0.8393687707641196	42	
REACTOME	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1.0988516931064156	0.34935304990757854	0.8415564896789798	16	
REACTOME	REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	-1.0823883278112487	0.3495762711864407	0.8415564896789798	22	
REACTOME	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	-1.0723158984342436	0.34845360824742266	0.8415564896789798	23	
REACTOME	REACTOME_RHOBTB1_GTPASE_CYCLE	-1.070017978185161	0.35051546391752575	0.8415564896789798	23	
REACTOME	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-1.069059401444757	0.3495762711864407	0.8415564896789798	41	
REACTOME	REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	1.0689554622911046	0.3447653429602888	0.8415564896789798	68	
REACTOME	REACTOME_POTASSIUM_CHANNELS	-1.0665974247062788	0.3466666666666667	0.8415564896789798	75	
REACTOME	REACTOME_SENSORY_PROCESSING_OF_SOUND	-1.057180078962415	0.3502202643171806	0.8415564896789798	60	
REACTOME	REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	1.0386465421580815	0.3483535528596187	0.8415564896789798	256	
REACTOME	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	-1.0807605736226624	0.3554603854389722	0.8422060301109977	36	
REACTOME	REACTOME_SIGNAL_AMPLIFICATION	-1.0777306350978375	0.3598326359832636	0.8422060301109977	29	
REACTOME	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1.076656077372791	0.3680297397769517	0.8422060301109977	17	
REACTOME	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	-1.0753446250896368	0.35639412997903563	0.8422060301109977	35	
REACTOME	REACTOME_DAP12_SIGNALING	1.0752934055473533	0.3617021276595745	0.8422060301109977	23	
REACTOME	REACTOME_NGF_STIMULATED_TRANSCRIPTION	1.0696306181021384	0.3586337760910816	0.8422060301109977	34	
REACTOME	REACTOME_CO_INHIBITION_BY_CTLA4	-1.069627368323359	0.3569937369519833	0.8422060301109977	18	
REACTOME	REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	-1.069363077786748	0.36363636363636365	0.8422060301109977	19	
REACTOME	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	-1.0688515168584705	0.367983367983368	0.8422060301109977	31	
REACTOME	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	-1.0673514347565545	0.3569937369519833	0.8422060301109977	18	
REACTOME	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	1.0670292942640103	0.3685220729366603	0.8422060301109977	31	
REACTOME	REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	-1.0666972819992533	0.3537832310838446	0.8422060301109977	25	
REACTOME	REACTOME_SIGNALING_BY_NOTCH3	1.0631728930716917	0.35834896810506567	0.8422060301109977	44	
REACTOME	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	1.0606098701261448	0.3648393194706994	0.8422060301109977	28	
REACTOME	REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY	-1.0595519963111688	0.3611111111111111	0.8422060301109977	33	
REACTOME	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	-1.0575047073875827	0.36082474226804123	0.8422060301109977	23	
REACTOME	REACTOME_FGFR2_ALTERNATIVE_SPLICING	1.0574303655113186	0.36742424242424243	0.8422060301109977	27	
REACTOME	REACTOME_APOPTOTIC_EXECUTION_PHASE	1.0568300690440766	0.3646833013435701	0.8422060301109977	46	
REACTOME	REACTOME_TNF_SIGNALING	-1.0477836755235668	0.36080178173719374	0.8422060301109977	57	
REACTOME	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.0477403953411566	0.3599290780141844	0.8422060301109977	86	
REACTOME	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	1.0434239354068864	0.3671586715867159	0.8422060301109977	70	
REACTOME	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	1.0366313117870258	0.36617100371747213	0.8422060301109977	97	
REACTOME	REACTOME_CARDIAC_CONDUCTION	1.033117041080889	0.36996336996337	0.8422060301109977	104	
REACTOME	REACTOME_RRNA_PROCESSING	1.0286246978557285	0.3692870201096892	0.8422060301109977	200	
REACTOME	REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA	1.0826902939810499	0.37174721189591076	0.8444430201256249	15	
REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	1.0353181307269306	0.37254901960784315	0.8444444444444444	162	
REACTOME	REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	1.0677845303714262	0.37524177949709864	0.848722823154382	23	
REACTOME	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	-1.051990999644026	0.37894736842105264	0.8522911051212939	34	
REACTOME	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	1.0519083557700961	0.37924528301886795	0.8522911051212939	38	
REACTOME	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	-1.042407158841753	0.3782608695652174	0.8522911051212939	107	
REACTOME	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	-1.0619912720727316	0.38054968287526425	0.8534029058521884	28	
REACTOME	REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	-1.0680725035175314	0.38284518828451886	0.8567278735708765	29	
REACTOME	REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	1.0494935659873208	0.38461538461538464	0.8588657105606259	24	
REACTOME	REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	1.0576632707703655	0.3881453154875717	0.8598270205785864	18	
REACTOME	REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	-1.0533820144592672	0.3865546218487395	0.8598270205785864	30	
REACTOME	REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	-1.0511789757313619	0.3887733887733888	0.8598270205785864	31	
REACTOME	REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX	-1.0494597465116764	0.3903966597077244	0.8598270205785864	18	
REACTOME	REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	-1.0486490641646375	0.3900862068965517	0.8598270205785864	15	
REACTOME	REACTOME_GLUCONEOGENESIS	-1.0452097596428425	0.3907563025210084	0.8598270205785864	21	
REACTOME	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	1.037103100330607	0.38727272727272727	0.8598270205785864	74	
REACTOME	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	1.0588778331734419	0.3974121996303142	0.8655412398194118	16	
REACTOME	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	-1.0471562820996063	0.39622641509433965	0.8655412398194118	20	
REACTOME	REACTOME_NOD1_2_SIGNALING_PATHWAY	1.0411041693079064	0.39626168224299063	0.8655412398194118	36	
REACTOME	REACTOME_SEMAPHORIN_INTERACTIONS	1.0342844769706412	0.397459165154265	0.8655412398194118	62	
REACTOME	REACTOME_G_PROTEIN_MEDIATED_EVENTS	-1.0312929852777821	0.3949579831932773	0.8655412398194118	50	
REACTOME	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	1.0469274402405335	0.40152963671128106	0.8726025507086396	18	
REACTOME	REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	1.0225868266649212	0.4024822695035461	0.8728730700755918	86	
REACTOME	REACTOME_REGULATION_OF_SIGNALING_BY_CBL	1.0377986686264644	0.4075471698113208	0.8736398426890992	22	
REACTOME	REACTOME_RAB_GERANYLGERANYLATION	-1.0270064684507425	0.4065934065934066	0.8736398426890992	61	
REACTOME	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	-1.0235799056295323	0.4061855670103093	0.8736398426890992	23	
REACTOME	REACTOME_ANTIMICROBIAL_PEPTIDES	-1.0220441116820205	0.4078091106290672	0.8736398426890992	16	
REACTOME	REACTOME_MITOTIC_G2_G2_M_PHASES	1.0191575802351578	0.4077490774907749	0.8736398426890992	187	
REACTOME	REACTOME_APOPTOSIS	1.0149104342304685	0.40569395017793597	0.8736398426890992	157	
REACTOME	REACTOME_G_PROTEIN_ACTIVATION	-1.0317125321537384	0.41014799154334036	0.8768681198512793	19	
REACTOME	REACTOME_NICOTINAMIDE_SALVAGE	1.0521829382142391	0.4121996303142329	0.8776937582852555	16	
REACTOME	REACTOME_L1CAM_INTERACTIONS	1.0113702461158762	0.41208791208791207	0.8776937582852555	104	
REACTOME	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1.035992671954074	0.41392649903288203	0.8778240039852266	23	
REACTOME	REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	-1.0260014602563727	0.4133611691022965	0.8778240039852266	18	
REACTOME	REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	-1.024711298848469	0.41594827586206895	0.8803403268245396	15	
REACTOME	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	1.02453753902264	0.41682242990654206	0.8804225272975859	36	
REACTOME	REACTOME_FORMATION_OF_THE_URETERIC_BUD	1.040977078073364	0.41821561338289964	0.8808561738311994	17	
REACTOME	REACTOME_SULFUR_AMINO_ACID_METABOLISM	-1.0241240539264511	0.4186991869918699	0.8808561738311994	26	
REACTOME	REACTOME_FLT3_SIGNALING_IN_DISEASE	-1.0262390452080994	0.42071881606765327	0.8833418966838775	28	
REACTOME	REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC	-1.0242903963557377	0.42283298097251587	0.8842578610020472	28	
REACTOME	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	-1.0239127930666454	0.42283298097251587	0.8842578610020472	28	
REACTOME	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	1.010281232419364	0.42610364683301344	0.8893331559643489	46	
REACTOME	REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	-1.0089204577823372	0.43103448275862066	0.8978465312798146	17	
REACTOME	REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT	1.0223166658762786	0.4349442379182156	0.9001814882032668	17	
REACTOME	REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	-1.0138307402188074	0.4353448275862069	0.9001814882032668	15	
REACTOME	REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS	1.011041522650059	0.4355716878402904	0.9001814882032668	62	
REACTOME	REACTOME_SIGNALING_BY_ALK	1.0030683235775055	0.43478260869565216	0.9001814882032668	28	
REACTOME	REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	-1.0174135995444487	0.4397463002114165	0.9070305292031956	28	
REACTOME	REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	1.0080532659089012	0.44423791821561337	0.9127227403494279	17	
REACTOME	REACTOME_GLYCOGEN_STORAGE_DISEASES	-1.004682874546294	0.44396551724137934	0.9127227403494279	15	
REACTOME	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	-1.0134880247960465	0.4456066945606695	0.9137538055777151	29	
REACTOME	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	1.0243091754496363	0.45353159851301117	0.918194279297133	15	
REACTOME	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	-1.004895661490334	0.45295404814004375	0.918194279297133	137	
REACTOME	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	1.0036469486916708	0.4537037037037037	0.918194279297133	136	
REACTOME	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	-0.9987650582215764	0.4547413793103448	0.918194279297133	32	
REACTOME	REACTOME_KEAP1_NFE2L2_PATHWAY	0.9975540334909798	0.45286506469500926	0.918194279297133	109	
REACTOME	REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	-0.9950727336540639	0.453027139874739	0.918194279297133	18	
REACTOME	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.9946208643439051	0.44866920152091255	0.918194279297133	30	
REACTOME	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.993791846529399	0.45471349353049906	0.918194279297133	131	
REACTOME	REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	1.010548657218612	0.45746691871455575	0.9201720082540874	19	
REACTOME	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	-0.987338173027333	0.4572025052192067	0.9201720082540874	18	
REACTOME	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.9957641280728037	0.4618249534450652	0.9271685732020927	99	
REACTOME	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	-1.0127003732604973	0.46382978723404256	0.9283351235230934	37	
REACTOME	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	-1.0003328469946955	0.46799116997792495	0.9283351235230934	59	
REACTOME	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	-0.9994285491705025	0.4673684210526316	0.9283351235230934	34	
REACTOME	REACTOME_PROGRAMMED_CELL_DEATH	0.9915252343474347	0.466789667896679	0.9283351235230934	187	
REACTOME	REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	-0.990973652836001	0.46551724137931033	0.9283351235230934	17	
REACTOME	REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	0.9879913905825022	0.4685714285714286	0.9283351235230934	20	
REACTOME	REACTOME_DAP12_INTERACTIONS	0.9823499060288828	0.4659090909090909	0.9283351235230934	27	
REACTOME	REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	-0.9950927450964395	0.4745762711864407	0.9367104678473941	22	
REACTOME	REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	0.9860589020002848	0.4742857142857143	0.9367104678473941	20	
REACTOME	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	-0.9866990164038627	0.4762886597938144	0.9383331727526737	23	
REACTOME	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.9850154062838667	0.4811320754716981	0.9425896051062636	22	
REACTOME	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.979044085650025	0.4806949806949807	0.9425896051062636	49	
REACTOME	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.9746531797792156	0.4807692307692308	0.9425896051062636	24	
REACTOME	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	-0.9868020567096346	0.4820295983086681	0.9425959120915327	28	
REACTOME	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	-0.9836357382256095	0.4835164835164835	0.9437525437525438	61	
REACTOME	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	0.9906666804836451	0.4888475836431227	0.9488864699076451	15	
REACTOME	REACTOME_SIGNALING_BY_NTRK3_TRKC	0.9839738398802201	0.4879852125693161	0.9488864699076451	16	
REACTOME	REACTOME_LDL_CLEARANCE	-0.9725956720264959	0.4883720930232558	0.9488864699076451	19	
